movement_id,date_id,vessel_key,vessel_id,vessel_category,terminal_id,container_count,move_duration,route_geometry
58,3/7/2022,Cargo_709,709,Cargo,598,789,548.8170785,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
818,6/17/2023,Tanker_894,894,Tanker,369,901,71.67756498,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
201,2/2/2022,Passenger_93,93,Passenger,169,602,197.3010214,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
891,4/21/2023,Tanker_980,980,Tanker,131,873,461.3394215,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
551,11/27/2024,Tanker_366,366,Tanker,778,254,845.8925546,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
322,5/27/2023,Cargo_23,23,Cargo,672,864,895.953176,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
58,3/27/2023,Passenger_892,892,Passenger,883,809,113.4577334,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
17,6/21/2024,Passenger_394,394,Passenger,425,903,62.0286019,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
742,9/20/2021,Tanker_765,765,Tanker,778,933,121.6881859,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
377,2/11/2021,Container_509,509,Container,369,345,671.3951926,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
840,10/18/2022,Container_106_2,106,Container,369,120,532.8295187,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
230,1/23/2023,Cargo_817,817,Cargo,961,749,737.8911179,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
921,11/16/2024,Cargo_683,683,Cargo,708,670,593.3598477,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
942,1/12/2022,Cargo_545,545,Cargo,930,648,95.88529854,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
101,2/27/2022,Container_833,833,Container,803,631,257.6319635,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
647,1/6/2024,Tanker_173,173,Tanker,291,40,331.5515258,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
940,1/27/2023,Passenger_234,234,Passenger,563,670,707.6964408,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
323,11/11/2023,Cargo_1000,1000,Cargo,599,484,596.8520173,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
67,7/27/2024,Tanker_419,419,Tanker,803,31,946.823567,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
876,1/21/2023,Cargo_744,744,Cargo,532,856,145.5226816,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
474,4/21/2024,Container_141,141,Container,350,28,938.6263203,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
27,12/3/2023,Container_116,116,Container,45,233,220.1504189,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
841,3/17/2021,Tanker_166,166,Tanker,197,295,343.4670086,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
679,9/30/2022,Tanker_754,754,Tanker,224,783,34.57924891,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
70,3/25/2023,Tanker_878,878,Tanker,425,80,296.5273827,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
258,7/29/2023,Passenger_623,623,Passenger,350,384,199.7067172,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
18,6/25/2023,Container_229,229,Container,197,366,217.2511609,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
955,10/15/2024,Tanker_777,777,Tanker,728,415,572.2038347,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
24,12/20/2023,Cargo_193,193,Cargo,728,873,780.7872019,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
796,6/25/2024,Passenger_154,154,Passenger,599,325,744.957312,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
511,7/31/2021,Cargo_595,595,Cargo,328,354,829.1477781,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
583,2/4/2021,Container_919,919,Container,224,409,731.3359664,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
812,8/12/2021,Cargo_527,527,Cargo,803,393,976.5055895,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
895,1/25/2024,Cargo_868,868,Cargo,745,955,18.47338252,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
127,9/27/2021,Container_572,57,Container,563,267,987.8960837,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
17,12/18/2024,Container_381,381,Container,45,113,409.8286456,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
124,10/24/2024,Cargo_424,424,Cargo,113,422,477.8041576,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
683,3/16/2024,Container_509,509,Container,506,83,577.3500257,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
569,4/21/2023,Passenger_358,358,Passenger,745,798,8.523270176,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
83,4/11/2023,Cargo_882,882,Cargo,350,893,181.7099831,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
234,2/4/2021,Passenger_694,694,Passenger,529,831,445.9705889,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
537,5/7/2021,Cargo_827,827,Cargo,272,805,769.5173257,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
730,8/6/2022,Tanker_622,622,Tanker,563,421,870.0880906,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
343,1/10/2021,Tanker_174,174,Tanker,490,699,147.7335802,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
950,5/22/2024,Passenger_335,335,Passenger,131,397,262.9865573,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
993,3/19/2022,Passenger_208,208,Passenger,198,855,607.3703863,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
766,1/29/2023,Passenger_503,503,Passenger,197,195,360.9830517,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
454,7/3/2021,Passenger_418_2,41,Passenger,812,140,297.9131239,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
878,7/2/2024,Tanker_778,778,Tanker,930,976,383.3208869,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
728,3/12/2023,Cargo_856,856,Cargo,627,360,701.5957845,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
520,11/12/2024,Container_669,669,Container,395,311,198.6000841,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
444,7/14/2021,Tanker_990,990,Tanker,803,669,61.9060067,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
833,9/9/2024,Passenger_632,632,Passenger,395,342,3.456899536,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
557,1/16/2022,Container_481,4,Container,745,748,526.6699175,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
183,12/8/2023,Tanker_833,833,Tanker,506,430,250.0173706,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
1000,4/8/2021,Passenger_199,19,Passenger,563,784,561.6386397,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
68,1/8/2023,Tanker_697,697,Tanker,672,80,880.9915194,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
695,12/18/2023,Cargo_854,854,Cargo,189,728,293.6579583,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
656,12/20/2022,Container_926,926,Container,957,328,183.5704626,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
586,5/17/2022,Passenger_134,134,Passenger,627,423,1.575307159,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
52,8/13/2021,Tanker_143,143,Tanker,812,931,981.3529233,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
493,9/4/2024,Passenger_559,559,Passenger,45,482,516.8267139,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
893,7/7/2022,Tanker_321_2,321,Tanker,708,74,802.0944688,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
239,1/9/2023,Tanker_892,892,Tanker,778,458,858.0994614,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
692,8/2/2022,Passenger_809,809,Passenger,778,240,995.2144832,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
859,4/4/2023,Passenger_129,129,Passenger,215,475,859.6329594,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
953,9/29/2024,Container_662,662,Container,506,217,294.0587876,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
516,8/19/2022,Tanker_331,331,Tanker,110,643,564.3666107,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
314,10/22/2023,Passenger_716,716,Passenger,930,235,962.7355127,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
700,12/28/2022,Tanker_783,783,Tanker,197,465,633.378025,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
486,1/9/2024,Container_274,274,Container,197,955,769.0637649,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
627,4/15/2024,Cargo_129,129,Cargo,506,638,906.6618592,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
742,4/7/2022,Passenger_296,296,Passenger,224,709,613.6530046,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
710,1/26/2024,Passenger_256,256,Passenger,110,773,692.4665559,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
243,11/14/2023,Passenger_578,578,Passenger,328,920,588.2736627,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
756,7/20/2022,Passenger_566,566,Passenger,803,887,338.6375109,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
542,4/2/2022,Passenger_530,530,Passenger,169,858,248.7951838,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
931,4/7/2021,Cargo_527,527,Cargo,371,341,633.5343046,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
660,7/29/2024,Passenger_313,313,Passenger,733,625,981.1237479,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
892,7/12/2021,Container_911,911,Container,282,818,916.1374895,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
979,12/12/2021,Passenger_728,728,Passenger,506,560,209.8592748,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
995,11/12/2023,Tanker_771,771,Tanker,369,127,842.7571125,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
745,2/18/2024,Cargo_300,300,Cargo,705,509,21.10770883,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
597,2/10/2024,Tanker_858,858,Tanker,708,216,589.4488361,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
118,9/25/2024,Passenger_724,724,Passenger,529,690,930.3361235,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
386,3/15/2023,Tanker_899,899,Tanker,599,860,959.335428,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
475,6/25/2023,Cargo_494,494,Cargo,45,702,603.057913,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
781,1/25/2023,Tanker_235,235,Tanker,387,551,630.8142723,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
589,6/22/2024,Cargo_169,169,Cargo,189,600,389.9065751,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
439,6/17/2023,Tanker_270,270,Tanker,291,539,723.638448,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
146,11/26/2024,Cargo_114,114,Cargo,529,449,245.7085979,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
716,3/23/2021,Passenger_129,12,Passenger,291,227,33.87118861,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
432,10/2/2023,Container_281,281,Container,272,676,835.3038601,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
36,8/7/2021,Container_70,70,Container,490,349,60.36222976,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
284,11/18/2021,Tanker_782,782,Tanker,733,156,664.7077718,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
880,4/7/2023,Tanker_126,126,Tanker,374,800,436.9308755,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
118,12/7/2023,Container_119,119,Container,761,552,43.25692402,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
406,1/12/2024,Passenger_804,804,Passenger,387,520,159.8158511,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
512,4/18/2021,Container_282,282,Container,154,519,100.7190877,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
83,9/4/2023,Cargo_521,521,Cargo,629,77,214.405383,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
165,11/19/2023,Cargo_655,655,Cargo,99,535,635.2769524,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
941,8/18/2022,Container_274,274,Container,387,544,570.6212067,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
591,5/4/2024,Tanker_280,280,Tanker,131,511,432.9360235,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
210,11/25/2024,Container_196,196,Container,154,7,843.0534837,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
169,10/24/2024,Cargo_151,151,Cargo,374,751,753.0779157,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
426,8/25/2023,Container_453,453,Container,930,614,682.7070154,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
724,10/5/2021,Cargo_946,946,Cargo,745,758,598.8639017,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
731,3/16/2024,Container_765,765,Container,169,504,696.1098122,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
195,4/22/2022,Passenger_782,782,Passenger,761,329,226.5938742,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
726,11/24/2021,Container_765,765,Container,733,834,259.8217232,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
897,7/5/2022,Tanker_227_2,227,Tanker,272,351,298.1153077,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
226,9/30/2021,Cargo_240,240,Cargo,737,453,741.0627268,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
26,12/13/2022,Cargo_248_2,248,Cargo,197,16,432.2746845,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
959,2/28/2022,Container_164,164,Container,895,162,959.5038161,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
522,8/20/2021,Passenger_847,847,Passenger,672,113,40.20186558,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
777,8/14/2023,Container_518,518,Container,761,423,383.1667977,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
320,4/17/2021,Tanker_899,899,Tanker,328,262,154.7268283,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
299,4/28/2022,Tanker_615,615,Tanker,705,332,816.3206857,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
225,1/14/2023,Passenger_847,847,Passenger,350,766,479.6087577,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
217,7/7/2022,Cargo_634,634,Cargo,154,683,620.0169451,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
472,7/8/2021,Cargo_145,145,Cargo,803,798,597.9496023,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
105,6/19/2023,Passenger_729,72,Passenger,629,816,79.06620374,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
842,4/22/2022,Passenger_704,704,Passenger,930,248,783.7381827,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
511,12/14/2024,Passenger_293,29,Passenger,708,616,821.9767874,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
916,4/30/2023,Passenger_267,267,Passenger,189,870,607.4392956,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
502,5/12/2022,Cargo_553,553,Cargo,803,305,280.9473434,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
303,2/14/2023,Container_477,477,Container,563,376,724.0918255,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
515,1/21/2024,Container_518,518,Container,99,531,700.6657884,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
154,10/11/2023,Container_796,796,Container,387,798,912.5389066,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
824,8/7/2024,Cargo_993,993,Cargo,99,147,117.3335383,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
720,6/23/2024,Cargo_505_2,50,Cargo,460,467,909.803718,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
147,9/12/2022,Container_437,437,Container,705,242,887.0720347,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
582,11/5/2024,Container_698,698,Container,460,713,297.5274041,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
538,9/20/2024,Tanker_501_2,501,Tanker,490,242,716.1977662,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
201,4/21/2023,Passenger_887,887,Passenger,460,356,263.7081563,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
122,12/28/2021,Cargo_630,630,Cargo,198,346,235.0958208,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
761,4/5/2023,Cargo_797,797,Cargo,599,70,641.534936,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
264,9/12/2023,Tanker_140,140,Tanker,350,668,50.03333424,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
519,11/29/2023,Passenger_531,531,Passenger,198,254,96.47725791,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
247,4/15/2024,Cargo_250,25,Cargo,812,491,660.143623,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
654,12/3/2024,Tanker_171,171,Tanker,387,697,951.8691911,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
49,11/17/2023,Tanker_351,351,Tanker,110,787,34.03877743,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
359,9/1/2023,Tanker_371_2,371,Tanker,350,918,22.91844028,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
547,10/3/2024,Container_282,282,Container,778,126,74.77168781,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
439,12/8/2024,Container_459,459,Container,957,628,1.664454298,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
613,7/16/2022,Tanker_588,588,Tanker,224,328,928.3124551,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
180,5/7/2022,Cargo_650,650,Cargo,350,769,474.0419588,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
442,1/18/2023,Container_404,404,Container,672,389,692.1135479,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
757,8/17/2022,Tanker_161,161,Tanker,705,14,416.3868795,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
333,4/15/2021,Tanker_777,777,Tanker,961,856,997.2450115,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
157,11/30/2024,Tanker_656,65,Tanker,328,760,479.9313862,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
848,10/3/2024,Passenger_117,117,Passenger,460,330,939.2658864,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
779,8/30/2022,Passenger_578,578,Passenger,131,836,649.6104511,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
681,6/21/2022,Tanker_280,280,Tanker,99,410,947.7381874,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
798,12/6/2021,Passenger_906,906,Passenger,563,413,495.1417581,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
779,4/13/2022,Passenger_690,690,Passenger,961,300,878.8800944,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
747,4/10/2023,Passenger_244,244,Passenger,728,494,333.8867271,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
509,5/11/2022,Tanker_140,140,Tanker,737,995,661.1983765,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
19,5/22/2022,Passenger_256,256,Passenger,282,52,617.1847939,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
597,7/5/2022,Cargo_789,789,Cargo,291,593,486.8361547,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
273,9/8/2024,Tanker_118,118,Tanker,113,174,501.4826021,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
774,11/4/2024,Passenger_788,788,Passenger,629,123,170.1211306,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
468,7/10/2022,Container_342,342,Container,748,56,906.0271135,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
906,3/1/2023,Passenger_992,992,Passenger,45,273,454.2098102,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
596,7/24/2022,Container_780,780,Container,328,732,151.4691504,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
551,10/28/2024,Cargo_434,434,Cargo,154,736,704.3285054,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
920,9/14/2022,Container_274,274,Container,291,800,727.1610982,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
475,9/26/2024,Cargo_198,198,Cargo,291,145,45.11721388,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
375,12/26/2023,Container_600,600,Container,629,108,332.8202188,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
371,3/15/2023,Tanker_840,840,Tanker,672,983,584.2606773,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
875,5/31/2024,Passenger_850,850,Passenger,272,922,821.5825686,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
757,12/7/2021,Passenger_89,89,Passenger,733,700,310.6051715,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
163,10/26/2021,Cargo_290,290,Cargo,529,840,299.6549508,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
492,9/15/2023,Container_857,857,Container,272,805,736.5679655,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
371,10/15/2024,Tanker_777,777,Tanker,395,576,219.2044058,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
647,1/8/2023,Container_669,669,Container,215,476,895.9986987,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
